id_fuente,cod_div_ind,region,año,inv tierras y terrenos EFA,inv maquinaria y equipo EFA,inv construcciones y edificaciones EFA,inversión total EFA,materiales y suministros EFA,pequeñas herramientas EFA,mantenimiento de equipos EFA,"medición, control y análisis EFA",total costos y gastos EFA,total inversión y gastos EFA,inv maquinaria y equipo (GEE),inv construcciones y edificaciones (GEE),inversión total (GEE),materiales y suministros (GEE),pequeñas herramientas (GEE),mantenimiento de equipos (GEE),"medición, control y análisis (GEE)",total costos y gastos (GEE),total inversión y gastos (GEE)
987171.0,6,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1840,0,0,0,1840,1840
987181.0,3,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,350,350
987187.0,4,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987188.0,3,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987192.0,3,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987195.0,3,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987218.0,9,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,15000,15000
987222.0,2,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255527,255527,255527
987230.0,4,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987237.0,4,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987240.0,4,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987252.0,4,1,2019,0,0,0,0,0,0,0,0,0,0,120000,0,120000,0,15000,25000,8000,48000,168000
987258.0,4,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987260.0,4,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987268.0,5,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987276.0,5,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987294.0,5,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987297.0,5,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987298.0,5,1,2019,0,0,0,0,0,0,0,0,0,0,20347,0,20347,0,0,0,0,0,20347
987348.0,5,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987387.0,8,1,2019,0,0,0,0,31020,0,0,0,31020,31020,0,0,0,5728,0,2424,0,8151,8151
987409.0,8,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987415.0,8,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,420,420
987435.0,8,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987465.0,8,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987467.0,8,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987519.0,8,1,2019,0,0,0,0,0,0,0,0,0,0,18000,0,18000,0,0,0,0,0,18000
987522.0,8,1,2019,0,0,0,0,31020,0,0,0,31020,31020,0,0,0,5728,0,2424,0,8151,8151
987525.0,8,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987530.0,8,1,2019,0,0,0,0,31020,0,0,0,31020,31020,0,0,0,5728,0,2424,0,8151,8151
987533.0,8,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987538.0,1,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987544.0,1,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987563.0,1,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987565.0,4,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987568.0,1,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987579.0,1,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987587.0,1,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987599.0,1,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987600.0,1,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987615.0,1,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987631.0,1,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987632.0,1,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987637.0,1,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987641.0,1,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987645.0,1,1,2019,0,0,0,0,0,0,0,0,0,0,98652,0,98652,0,0,0,0,0,98652
987649.0,1,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987650.0,1,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987651.0,1,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987653.0,1,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140398.0,9,5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140400.0,9,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140408.0,1,6,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140413.0,1,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140415.0,1,6,2020,0,0,0,0,0,0,5892,3500,9392,9392,0,0,0,0,0,0,0,0,0
140418.0,1,6,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140419.0,1,6,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140420.0,1,6,2020,0,0,0,0,60422,0,17217,0,77639,77639,0,0,0,0,0,0,0,0,0
140423.0,6,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140441.0,1,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140460.0,1,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140463.0,9,1,2020,0,0,0,0,0,0,0,0,0,0,21240,0,21240,0,0,22335,0,22335,43575
140471.0,1,6,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,33759,0,0,0,33759,33759
140474.0,999,6,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140475.0,9,5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140503.0,4,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,15000,15000
140527.0,9,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140540.0,2,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140541.0,7,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140542.0,9,4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140543.0,999,6,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140544.0,9,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,0,0,0,40000,40000
140545.0,7,1,2020,0,0,0,0,0,0,0,0,0,0,600,0,600,150,0,1000,0,1150,1750
140547.0,8,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140548.0,8,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140550.0,4,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140553.0,4,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140567.0,1,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140570.0,9,4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140571.0,9,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140573.0,9,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140577.0,6,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140578.0,6,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140580.0,6,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140607.0,9,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12725,0,0,12725,12725
140608.0,1,5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140633.0,1,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140635.0,1,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140636.0,9,5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140657.0,1,4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140663.0,6,4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140666.0,6,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140667.0,4,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140671.0,1,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,480,0,7835,0,8315,8315
140672.0,1,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140675.0,8,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140680.0,6,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140681.0,6,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140689.0,6,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140690.0,4,2,2020,0,0,0,0,0,0,0,0,0,0,1746,0,1746,0,0,0,61413,61413,63159
140698.0,1,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140699.0,1,5,2020,0,39018,0,39018,0,0,0,0,0,39018,0,0,0,0,0,0,0,0,0
140700.0,1,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140702.0,9,5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140703.0,5,5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140709.0,4,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140711.0,8,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140714.0,1,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140716.0,1,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140721.0,9,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140722.0,1,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140727.0,4,5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,0,7800,0,12300,12300
140729.0,9,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140732.0,1,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140733.0,1,5,2020,0,0,0,0,0,0,0,0,0,0,26136,0,26136,0,0,0,0,0,26136
140735.0,1,5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140736.0,1,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140738.0,1,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140741.0,4,2,2020,0,0,0,0,0,0,0,0,0,0,19200,0,19200,0,0,0,0,0,19200
140745.0,5,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140747.0,8,5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140748.0,8,4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140749.0,6,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140750.0,6,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140760.0,6,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140833.0,3,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,0,0,3200,3200
140902.0,8,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140958.0,8,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141005.0,6,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141006.0,6,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141013.0,6,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141017.0,6,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141021.0,6,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141022.0,6,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141029.0,6,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141033.0,6,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141035.0,1,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,9331,0,0,0,9331,9331
141036.0,2,5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141037.0,9,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141042.0,4,5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141044.0,9,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11364,11359,22723,22723
141046.0,1,3,2020,0,0,0,0,0,0,0,0,0,0,49550,0,49550,0,0,0,0,0,49550
141052.0,9,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141056.0,2,4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141057.0,3,4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141060.0,1,6,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141064.0,1,4,2020,0,125460,0,125460,58241,1453,65148,0,124842,250302,521223,0,521223,190949,7612,0,57966,256527,777750
141065.0,9,4,2020,0,0,0,0,0,0,0,0,0,0,1000,0,1000,0,0,0,10000,10000,11000
141069.0,3,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141071.0,1,5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141072.0,7,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141074.0,6,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141076.0,8,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141079.0,9,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141097.0,1,2,2020,0,0,0,0,0,0,0,0,0,0,4663,0,4663,0,0,7912,6500,14412,19075
141099.0,4,4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,24684,0,0,0,24684,24684
141592.0,3,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141594.0,9,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,3973,0,0,0,3973,3973
141597.0,1,6,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141605.0,3,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,1200,3200,3200
141607.0,1,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141617.0,2,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,18775,0,64254,0,83029,83029
141622.0,7,4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141625.0,4,4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141628.0,1,4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141632.0,9,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141637.0,2,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141638.0,5,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141639.0,8,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141644.0,1,5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141645.0,7,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141648.0,4,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141649.0,5,3,2020,0,797722,0,797722,1961930,125000,300000,0,2386930,3184652,0,0,0,0,0,0,0,0,0
141650.0,6,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141652.0,9,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141656.0,9,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141657.0,1,1,2020,0,0,0,0,94570,0,23642,0,118212,118212,0,0,0,0,0,0,0,0,0
141665.0,7,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141667.0,7,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141671.0,3,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141672.0,1,6,2020,0,0,0,0,60422,0,17217,0,77639,77639,0,0,0,0,0,0,0,0,0
141676.0,8,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141692.0,5,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,39600,0,0,2800,42400,42400
141693.0,9,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141695.0,1,5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141701.0,1,4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141703.0,7,5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141708.0,7,5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141710.0,4,5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,1000,0,3000,3000
141711.0,9,5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,10000,10000
141712.0,9,3,2020,0,1382,0,1382,0,0,0,0,0,1382,6040,0,6040,0,0,0,0,0,6040
141713.0,1,5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141714.0,8,4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141717.0,2,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141718.0,4,5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141720.0,6,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,7612,0,0,0,7612,7612
141721.0,3,5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141724.0,8,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141726.0,1,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141728.0,3,3,2020,0,0,0,0,0,0,0,0,0,0,16311,0,16311,1937,0,0,0,1937,18248
141734.0,6,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141737.0,7,3,2020,0,0,0,0,0,0,0,0,0,0,8300,0,8300,3100,1000,820,2200,7120,15420
141739.0,6,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141742.0,5,5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141743.0,8,5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141749.0,4,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141752.0,6,5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141755.0,1,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141756.0,1,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141763.0,1,4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,4118,0,0,0,4118,4118
141765.0,5,5,2020,0,0,0,0,0,0,0,0,0,0,2000,0,2000,0,0,0,0,0,2000
141774.0,9,5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141778.0,6,4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141781.0,7,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141799.0,4,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141804.0,7,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42904,0,42904,42904
141810.0,8,5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,500,500
141811.0,9,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141812.0,1,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141814.0,8,5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141820.0,9,5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141824.0,8,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141827.0,8,2,2020,0,0,0,0,0,0,0,0,0,0,144943,0,144943,816,0,0,0,816,145758
141831.0,9,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141833.0,3,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141838.0,2,5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141840.0,5,4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141857.0,1,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,7680,0,0,0,7680,7680
141858.0,1,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141864.0,4,5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141871.0,1,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141884.0,9,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141904.0,8,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141927.0,4,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141928.0,2,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141970.0,8,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141978.0,6,4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141979.0,4,5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141993.0,8,5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142013.0,1,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142015.0,4,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142031.0,6,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,7000,9000,9000
142033.0,8,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142034.0,4,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142037.0,2,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,4787,0,0,0,4787,4787
142052.0,1,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142053.0,4,4,2020,0,268139,0,268139,0,0,0,0,0,268139,442207,0,442207,67976,0,0,0,67976,510183
142054.0,8,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142055.0,6,2,2020,0,15885,0,15885,46361,0,93621,0,139981,155866,11338,0,11338,23743,0,0,0,23743,35081
142057.0,5,4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142058.0,7,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142059.0,3,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142060.0,9,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142061.0,1,3,2020,0,0,0,0,0,0,11259,4500,15759,15759,0,0,0,0,0,0,0,0,0
142062.0,7,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142063.0,2,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,6441,0,0,0,6441,6441
142065.0,4,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,9750,3250,3800,3750,20550,20550
142066.0,9,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3281,0,3281,3281
142067.0,9,5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142068.0,1,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142071.0,1,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142073.0,9,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142074.0,1,3,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142075.0,8,5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142076.0,5,5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142077.0,1,5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142078.0,1,2,2020,0,0,0,0,5000,1000,10000,1500,17500,17500,0,0,0,0,0,15000,0,15000,15000
142080.0,3,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142083.0,1,6,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
